declaracao_codigo,declaracao_descricao,declaracao_data_inicial,declaracao_data_final,declaracao_data_validade,declaracao_data_envio,declaracao_item_codigo,declaracao_item_residuo,declaracao_item_residuo_classe,declaracao_tipo_tecnogologia_destinacao,declaracao_item_quantidade,declaracao_item_quantidade_unidade,declaracao_pessoa_cnpj,declaracao_pessoa_nome,declaracao_pessoa_tipo,declaracao_municipio,declaracao_estado,declaracao_item_pessoa_cnpj,declaracao_item_pessoa_nome,declaracao_item_pessoa_tipo,declaracao_item_municipio,declaracao_item_estado,ano
216642,DMR Mensal RSU,2023-06-01 00:00:00.000,2023-06-30 00:00:00.000,2027-06-07 00:00:00.000,2024-01-25 09:44:03.667 -0300,,-,,,,,11170829000159,TURATTI ESTRUTURAS METÁLICAS LTDA,Gerador,Caçador,SC,,,,,,2024
236285,DMR Mensal RSU,2023-11-01 00:00:00.000,2023-11-30 00:00:00.000,2024-01-15 00:00:00.000,2024-07-15 08:57:41.559 -0300,,-,,,,,2280937000193,C.D. FERRAMENTAS DE PERFURACAO LTDA,Gerador,Indaial,SC,,,,,,2024
242641,DMR Mensal RSU,2023-05-01 00:00:00.000,2023-05-31 00:00:00.000,2024-03-20 00:00:00.000,2024-08-02 16:34:55.034 -0300,,-,,,,,689023000155,LUCAR AUTO MECANICA E CHAPEAÇÃO LTDA ,Gerador,Rio dos Cedros,SC,,,,,,2024
242185,DMR Mensal RSU,2023-08-01 00:00:00.000,2023-08-31 00:00:00.000,,2024-08-01 14:54:34.652 -0300,,-,,,,,27350811000179,MATTONE DI VENEZIA COMERCIO DE PRODUTOS CERAMICOS EIRELI,Gerador/Transportador/Destinador,Rio dos Cedros,SC,,,,,,2024
237270,DMR Mensal RSU,2024-05-01 00:00:00.000,2024-05-31 00:00:00.000,2024-07-15 00:00:00.000,2024-07-16 15:12:45.214 -0300,,-,,,,,3323954000123,Industria e Comercio de Alimentos Danimar LTDA ,Gerador/Transportador/Destinador,Pomerode,SC,,,,,,2024
215997,DMR Mensal RSU,2023-12-01 00:00:00.000,2023-12-31 00:00:00.000,,2024-01-22 11:27:38.221 -0300,,-,,,,,95886735000170,Recicle Catarinense de Resíduos Ltda.,Gerador,Balneário Piçarras,SC,,,,,,2024
240717,DMR Mensal RSU,2024-03-01 00:00:00.000,2024-03-31 00:00:00.000,2026-05-31 00:00:00.000,2024-07-29 09:27:39.125 -0300,,-,,,,,76573831000114,Industria de Madeira Rio Ada Ltda ,Gerador,Rio dos Cedros,SC,,,,,,2024
236788,DMR Mensal RSU,2023-02-01 00:00:00.000,2023-02-28 00:00:00.000,,2024-07-16 08:39:15.107 -0300,,-,,,,,2961890000123,TEXCEDRO RESIDUOS TEXTEIS LTDA EPP,Destinador/Transportador/Gerador,Rio dos Cedros,SC,,,,,,2024
229516,DMR Mensal RSU,2023-03-01 00:00:00.000,2023-03-31 00:00:00.000,,2024-04-15 13:04:16.051 -0300,,-,,,,,496586000631,SONOCO DO BRASIL LTDA,Gerador/Destinador,Londrina,PR,,,,,,2024
241131,DMR Mensal RSU,2022-07-01 00:00:00.000,2022-07-31 00:00:00.000,,2024-07-29 14:10:13.793 -0300,,-,,,,,34489010000154,MICHELS COMERCIO DE ALIMENTOS DEFUMADOS E DERIVADOS EIRELI,Gerador,Indaial,SC,,,,,,2024
229840,DMR Mensal RSU,2024-02-01 00:00:00.000,2024-02-29 00:00:00.000,2026-07-21 00:00:00.000,2024-04-24 09:40:07.469 -0300,,-,,,,,83056804000130,Primo Tedesco S.A.,Gerador/Destinador,Caçador,SC,,,,,,2024
240444,DMR Mensal RSU,2022-11-01 00:00:00.000,2022-11-30 00:00:00.000,,2024-07-26 15:59:45.111 -0300,,-,,,,,27595872000104,OLIVEIRA CONSERVAS EIRELI,Gerador,Abdon Batista,SC,,,,,,2024
239597,DMR Mensal RSU,2023-04-01 00:00:00.000,2023-04-30 00:00:00.000,2023-07-10 00:00:00.000,2024-07-25 15:19:59.522 -0300,,-,,,,,149365000182,IND. E COM. DE MÓVEIS CJG LTDA EPP,Gerador,Doutor Pedrinho,SC,,,,,,2024
240477,DMR Mensal RSU,2022-03-01 00:00:00.000,2022-03-31 00:00:00.000,2022-08-20 00:00:00.000,2024-07-26 16:13:37.356 -0300,,-,,,,,4605920000194,Conservas Carmila Ltda ME,Gerador,Timbó,SC,,,,,,2024
236173,DMR Mensal RSU,2023-07-01 00:00:00.000,2023-07-31 00:00:00.000,2025-10-27 00:00:00.000,2024-07-12 17:27:55.291 -0300,,-,,,,,65761000202,BRUNATI INDÚSTRIA E COMÉRCIO DE MADEIRAS LTDA ME,Gerador,Benedito Novo,SC,,,,,,2024
237392,DMR Mensal RSU,2024-05-01 00:00:00.000,2024-05-31 00:00:00.000,,2024-07-16 16:55:03.342 -0300,,-,,,,,95886735000170,Recicle Catarinense de Resíduos Ltda.,Gerador,Navegantes,SC,,,,,,2024
239025,DMR Mensal RSU,2022-09-01 00:00:00.000,2022-09-30 00:00:00.000,,2024-07-24 15:00:22.014 -0300,,-,,,,,7564353000163,RB RECAPAGENS BLUMENAU LTDA,Gerador,Blumenau,SC,,,,,,2024
248858,DMR Mensal RSU,2024-07-01 00:00:00.000,2024-07-31 00:00:00.000,,2024-09-24 13:58:59.047 -0300,,-,,,,,95886735000170,Recicle Catarinense de Resíduos Ltda.,Destinador/Transportador/Gerador,Brusque,SC,,,,,,2024
240997,DMR Mensal RSU,2024-05-01 00:00:00.000,2024-05-31 00:00:00.000,,2024-07-29 10:48:49.360 -0300,,-,,,,,11781832000109,NEI CESAR BOGO,Gerador,Ascurra,SC,,,,,,2024
236595,DMR Mensal RSU,2022-06-01 00:00:00.000,2022-06-30 00:00:00.000,2024-01-21 00:00:00.000,2024-07-15 15:08:52.078 -0300,,-,,,,,4029764000160,CERAMICA ROLANDO KLITZKE LTDA,Gerador/Transportador/Destinador,Benedito Novo,SC,,,,,,2024
240535,DMR Mensal RSU,2024-04-01 00:00:00.000,2024-04-30 00:00:00.000,2022-08-20 00:00:00.000,2024-07-26 17:00:30.872 -0300,,-,,,,,4605920000194,Conservas Carmila Ltda ME,Gerador,Timbó,SC,,,,,,2024
241138,DMR Mensal RSU,2022-11-01 00:00:00.000,2022-11-30 00:00:00.000,,2024-07-29 14:12:58.070 -0300,,-,,,,,34489010000154,MICHELS COMERCIO DE ALIMENTOS DEFUMADOS E DERIVADOS EIRELI,Gerador,Indaial,SC,,,,,,2024
238804,DMR Mensal RSU,2023-08-01 00:00:00.000,2023-08-31 00:00:00.000,2028-04-17 00:00:00.000,2024-07-23 13:21:51.260 -0300,,-,,,,,42476300000191,HEF FERRAGENS E ALUMINIOS LTDA,Gerador,Rodeio,SC,,,,,,2024
242544,DMR Mensal RSU,2022-08-01 00:00:00.000,2022-08-31 00:00:00.000,2024-03-20 00:00:00.000,2024-08-02 14:01:04.933 -0300,,-,,,,,689023000155,LUCAR AUTO MECANICA E CHAPEAÇÃO LTDA ,Gerador,Rio dos Cedros,SC,,,,,,2024
242381,DMR Mensal RSU,2024-06-01 00:00:00.000,2024-06-30 00:00:00.000,,2024-08-01 16:25:10.381 -0300,,-,,,,,373981996,MARCIO ENGEL ,Gerador,Benedito Novo,SC,,,,,,2024
236405,DMR Mensal RSU,2022-12-01 00:00:00.000,2022-12-31 00:00:00.000,,2024-07-15 10:16:02.560 -0300,,-,,,,,9207688000230,TEXMETAL METALURGICA LTDA,Gerador/Transportador/Destinador,Rio dos Cedros,SC,,,,,,2024
243501,DMR Mensal RSU,2023-08-01 00:00:00.000,2023-08-31 00:00:00.000,2027-11-30 00:00:00.000,2024-08-07 10:39:55.360 -0300,,-,,,,,5921920000166,Majaplast Indústria e Comércio de Plásticos LTDA,Destinador/Gerador,Rio dos Cedros,SC,,,,,,2024
235973,DMR Mensal RSU,2022-02-01 00:00:00.000,2022-02-28 00:00:00.000,2028-03-20 00:00:00.000,2024-07-12 15:57:44.190 -0300,,-,,,,,1217981000196,AUSTRALIS LUMBER SERRARIA LTDA. ME,Gerador,Rio dos Cedros,SC,,,,,,2024
239715,DMR Mensal RSU,2022-08-01 00:00:00.000,2022-08-31 00:00:00.000,2022-12-14 00:00:00.000,2024-07-25 17:04:16.642 -0300,,-,,,,,82933805000152,INDUSTRIA DE MADEIRAS CENTENARIO LTDA,Gerador,Abdon Batista,SC,,,,,,2024
240968,DMR Mensal RSU,2023-01-01 00:00:00.000,2023-01-31 00:00:00.000,,2024-07-29 10:40:44.992 -0300,,-,,,,,11781832000109,NEI CESAR BOGO,Gerador,Ascurra,SC,,,,,,2024
235798,DMR Mensal RSU,2023-12-01 00:00:00.000,2023-12-31 00:00:00.000,,2024-07-12 14:18:17.517 -0300,,-,,,,,81811044000101,VOLNEI LUIZ DALFOVO,Gerador,Ascurra,SC,,,,,,2024
240647,DMR Mensal RSU,2024-04-01 00:00:00.000,2024-04-30 00:00:00.000,2025-07-08 00:00:00.000,2024-07-29 09:08:46.126 -0300,,-,,,,,7541596000348,Recicla Engenharia e Gestão Ambiental LTDA,Gerador/Transportador/Destinador,Araquari,SC,,,,,,2024
236002,DMR Mensal RSU,2023-07-01 00:00:00.000,2023-07-31 00:00:00.000,2028-03-20 00:00:00.000,2024-07-12 16:08:07.162 -0300,,-,,,,,1217981000196,AUSTRALIS LUMBER SERRARIA LTDA. ME,Gerador,Rio dos Cedros,SC,,,,,,2024
228733,DMR Mensal RSU,2023-12-01 00:00:00.000,2023-12-31 00:00:00.000,2027-05-22 00:00:00.000,2024-04-03 09:33:13.766 -0300,,-,,,,,85276889000197,Adantex Ind e Comercio de Estopas Ltda ,Destinador/Transportador/Gerador,Itajaí,SC,,,,,,2024
241984,DMR Mensal RSU,2024-06-01 00:00:00.000,2024-06-30 00:00:00.000,,2024-07-31 21:21:06.658 -0300,,-,,,,,3749826000146,San Lien Exportadora e Importadora Ltda,Gerador/Transportador/Destinador,São Paulo,SP,,,,,,2024
239223,DMR Mensal RSU,2022-11-01 00:00:00.000,2022-11-30 00:00:00.000,2022-11-22 00:00:00.000,2024-07-25 08:45:39.993 -0300,,-,,,,,30810789000107,FENIX PALETES E MADEIRAS LTDA,Gerador/Transportador,Ascurra,SC,,,,,,2024
237239,DMR Mensal RSU,2023-01-01 00:00:00.000,2023-01-31 00:00:00.000,2024-07-15 00:00:00.000,2024-07-16 14:44:21.543 -0300,,-,,,,,3323954000123,Industria e Comercio de Alimentos Danimar LTDA ,Gerador/Transportador/Destinador,Pomerode,SC,,,,,,2024
240859,DMR Mensal RSU,2023-10-01 00:00:00.000,2023-10-31 00:00:00.000,,2024-07-29 10:14:06.775 -0300,,-,,,,,8798541000119,NEW PLAS INDUSTRIA E COMERCIO DE EMBALAGENS PLASTICAS LTDA,Gerador,Ascurra,SC,,,,,,2024
236449,DMR Mensal RSU,2022-09-01 00:00:00.000,2022-09-30 00:00:00.000,2026-11-23 00:00:00.000,2024-07-15 11:15:16.881 -0300,,-,,,,,24745975000107,CEDRINHO TEXTIL LTDA,Gerador,Rio dos Cedros,SC,,,,,,2024
237197,DMR Mensal RSU,2023-05-01 00:00:00.000,2023-05-31 00:00:00.000,,2024-07-16 14:23:10.459 -0300,,-,,,,,11643813000116,SB MADEIRAS LTDA ME,Gerador,Benedito Novo,SC,,,,,,2024
243850,DMR Mensal RSU,2024-02-01 00:00:00.000,2024-02-29 00:00:00.000,2023-12-06 00:00:00.000,2024-08-08 08:58:52.972 -0300,,-,,,,,48288354000100,BLUGASES LTDA,Gerador,Rodeio,SC,,,,,,2024
236773,DMR Mensal RSU,2024-05-01 00:00:00.000,2024-05-31 00:00:00.000,,2024-07-16 08:26:32.681 -0300,,-,,,,,2961890000123,TEXCEDRO RESIDUOS TEXTEIS LTDA EPP,Destinador/Transportador/Gerador,Rio dos Cedros,SC,,,,,,2024
230831,DMR Mensal RSU,2022-10-01 00:00:00.000,2022-10-31 00:00:00.000,,2024-05-23 09:24:20.668 -0300,,-,,,,,7911409000109,PARANA AMBIENTAL GESTÃO GLOBAL DE RESIDUO LTDA,Gerador/Transportador/Destinador,Cascavel,PR,,,,,,2024
236768,DMR Mensal RSU,2024-01-01 00:00:00.000,2024-01-31 00:00:00.000,,2024-07-16 08:22:38.006 -0300,,-,,,,,2961890000123,TEXCEDRO RESIDUOS TEXTEIS LTDA EPP,Destinador/Transportador/Gerador,Rio dos Cedros,SC,,,,,,2024
239579,DMR Mensal RSU,2022-06-01 00:00:00.000,2022-06-30 00:00:00.000,2023-07-10 00:00:00.000,2024-07-25 15:08:31.710 -0300,,-,,,,,149365000182,IND. E COM. DE MÓVEIS CJG LTDA EPP,Gerador,Doutor Pedrinho,SC,,,,,,2024
237764,DMR Mensal RSU,2023-02-01 00:00:00.000,2023-02-28 00:00:00.000,,2024-07-17 14:40:43.902 -0300,,-,,,,,82989096000127,Recauchutadora de Pneus Neri LTDA,Destinador/Transportador/Gerador,Rio dos Cedros,SC,,,,,,2024
242119,DMR Mensal RSU,2022-05-01 00:00:00.000,2022-05-31 00:00:00.000,,2024-08-01 14:27:46.573 -0300,,-,,,,,82152745000130,MECANICA BERTOLDI LTDA,Gerador,Ascurra,SC,,,,,,2024
237674,DMR Mensal RSU,2022-08-01 00:00:00.000,2022-08-31 00:00:00.000,,2024-07-17 14:03:09.758 -0300,,-,,,,,85325074000150,REFLORA INDUSTRIA DE MADEIRA LTDA,Gerador/Transportador,Doutor Pedrinho,SC,,,,,,2024
237718,DMR Mensal RSU,2022-04-01 00:00:00.000,2022-04-30 00:00:00.000,,2024-07-17 14:20:51.490 -0300,,-,,,,,82989096000127,Recauchutadora de Pneus Neri LTDA,Destinador/Transportador/Gerador,Rio dos Cedros,SC,,,,,,2024
236010,DMR Mensal RSU,2023-12-01 00:00:00.000,2023-12-31 00:00:00.000,2028-03-20 00:00:00.000,2024-07-12 16:10:47.383 -0300,,-,,,,,1217981000196,AUSTRALIS LUMBER SERRARIA LTDA. ME,Gerador,Rio dos Cedros,SC,,,,,,2024
228471,DMR Mensal RSU,2023-10-01 00:00:00.000,2023-10-31 00:00:00.000,2025-05-19 00:00:00.000,2024-04-01 12:23:41.766 -0300,,-,,,,,18052180000200,SETE AMBIENTAL LOGÍSTICA REVERSA ,Destinador/Transportador/Gerador,São José dos Pinhais,PR,,,,,,2024
239541,DMR Mensal RSU,2023-05-01 00:00:00.000,2023-05-31 00:00:00.000,2024-02-02 00:00:00.000,2024-07-25 14:51:22.522 -0300,,-,,,,,24944038000180,HONOPLAST RECICLADOS LTDA,Destinador/Transportador/Gerador,Ascurra,SC,,,,,,2024
243524,DMR Mensal RSU,2022-04-01 00:00:00.000,2022-04-30 00:00:00.000,2024-04-10 00:00:00.000,2024-08-07 11:02:00.441 -0300,,-,,,,,3267260000116,Malharia LMC LTDA ,Gerador/Transportador,Rio dos Cedros,SC,,,,,,2024
241244,DMR Mensal RSU,2023-05-01 00:00:00.000,2023-05-31 00:00:00.000,,2024-07-29 15:41:28.288 -0300,,-,,,,,75364802000180,MERCADO MENGARDA LTDA,Gerador,Rio dos Cedros,SC,,,,,,2024
237361,DMR Mensal RSU,2022-11-01 00:00:00.000,2022-11-30 00:00:00.000,2024-11-19 00:00:00.000,2024-07-16 16:29:28.829 -0300,,-,,,,,36059602000161,Di Casa Estamparia EIRELI ,Gerador,Rio dos Cedros,SC,,,,,,2024
236960,DMR Mensal RSU,2024-01-01 00:00:00.000,2024-01-31 00:00:00.000,,2024-07-16 11:06:04.234 -0300,,-,,,,,27451810000110,Serraria Artur Panini EIRELI ME,Gerador/Transportador/Destinador,Rio dos Cedros,SC,,,,,,2024
230101,DMR Mensal RSU,2023-04-01 00:00:00.000,2023-04-30 00:00:00.000,,2024-04-29 14:18:25.597 -0300,,-,,,,,6262453001810,CONCRESERV CONCRETO S/A,Gerador/Transportador/Destinador,Florianópolis,SC,,,,,,2024
228736,DMR Mensal RSU,2024-02-01 00:00:00.000,2024-02-29 00:00:00.000,2027-05-22 00:00:00.000,2024-04-03 09:35:10.624 -0300,,-,,,,,85276889000197,Adantex Ind e Comercio de Estopas Ltda ,Destinador/Transportador/Gerador,Itajaí,SC,,,,,,2024
235675,DMR Mensal RSU,2022-09-01 00:00:00.000,2022-09-30 00:00:00.000,,2024-07-12 11:40:32.507 -0300,,-,,,,,86789633000146,3C SPIESS LTDA ,Gerador/Transportador,Benedito Novo,SC,,,,,,2024
240194,DMR Mensal RSU,2024-03-01 00:00:00.000,2024-03-31 00:00:00.000,2024-08-11 00:00:00.000,2024-07-26 13:56:24.369 -0300,,-,,,,,27515799000105,BENEDITO INDUSTRIA E COMERCIO DE SUBSTRATO EIRELI - ME,Gerador/Transportador/Destinador,Benedito Novo,SC,,,,,,2024
241545,DMR Mensal RSU,2024-05-01 00:00:00.000,2024-05-31 00:00:00.000,,2024-07-30 16:14:11.994 -0300,,-,,,,,32289475000136,MENGARDA MADEIRAS EIRELI,Gerador/Transportador,Rio dos Cedros,SC,,,,,,2024
242051,DMR Mensal RSU,2024-05-01 00:00:00.000,2024-05-31 00:00:00.000,,2024-08-01 10:03:35.957 -0300,,-,,,,,79381588000120,MECANICA CE LTDA,Gerador,Ascurra,SC,,,,,,2024
243510,DMR Mensal RSU,2024-03-01 00:00:00.000,2024-03-31 00:00:00.000,2027-11-30 00:00:00.000,2024-08-07 10:44:21.672 -0300,,-,,,,,5921920000166,Majaplast Indústria e Comércio de Plásticos LTDA,Destinador/Gerador,Rio dos Cedros,SC,,,,,,2024
237131,DMR Mensal RSU,2023-11-01 00:00:00.000,2023-11-30 00:00:00.000,,2024-07-16 13:36:57.893 -0300,,-,,,,,8186481000183,SERRALHERIA DECOFER LTDA ,Gerador,Rodeio,SC,,,,,,2024
236247,DMR Mensal RSU,2024-04-01 00:00:00.000,2024-04-30 00:00:00.000,2024-08-05 00:00:00.000,2024-07-15 08:43:31.762 -0300,,-,,,,,97837181005378,DEXCO S.A,Gerador/Destinador,Criciúma,SC,,,,,,2024
237244,DMR Mensal RSU,2023-04-01 00:00:00.000,2023-04-30 00:00:00.000,2024-07-15 00:00:00.000,2024-07-16 14:46:33.998 -0300,,-,,,,,3323954000123,Industria e Comercio de Alimentos Danimar LTDA ,Gerador/Transportador/Destinador,Pomerode,SC,,,,,,2024
249992,DMR Mensal RSU,2024-08-01 00:00:00.000,2024-08-31 00:00:00.000,2027-05-22 00:00:00.000,2024-10-03 16:37:57.342 -0300,,-,,,,,85276889000197,Adantex Ind e Comercio de Estopas Ltda ,Destinador/Transportador/Gerador,Itajaí,SC,,,,,,2024
240931,DMR Mensal RSU,2022-03-01 00:00:00.000,2022-03-31 00:00:00.000,,2024-07-29 10:35:28.504 -0300,,-,,,,,11781832000109,NEI CESAR BOGO,Gerador,Ascurra,SC,,,,,,2024
240224,DMR Mensal RSU,2023-04-01 00:00:00.000,2023-04-30 00:00:00.000,,2024-07-26 14:06:49.548 -0300,,-,,,,,41663008000115,PARADOR ADMINISTRACAO DE HOTEIS LTDA,Gerador,Indaial,SC,,,,,,2024
237099,DMR Mensal RSU,2022-07-01 00:00:00.000,2022-07-31 00:00:00.000,,2024-07-16 13:27:54.460 -0300,,-,,,,,8186481000183,SERRALHERIA DECOFER LTDA ,Gerador,Rodeio,SC,,,,,,2024
236564,DMR Mensal RSU,2024-04-01 00:00:00.000,2024-04-30 00:00:00.000,2024-01-21 00:00:00.000,2024-07-15 14:34:16.469 -0300,,-,,,,,4029764000160,CERAMICA ROLANDO KLITZKE LTDA,Gerador/Transportador/Destinador,Benedito Novo,SC,,,,,,2024
249738,DMR Mensal RSU,2024-07-01 00:00:00.000,2024-07-31 00:00:00.000,,2024-10-03 14:32:33.748 -0300,,-,,,,,83102384000180,Prefeitura Municipal ,Gerador,Canoinhas,SC,,,,,,2024
241160,DMR Mensal RSU,2023-07-01 00:00:00.000,2023-07-31 00:00:00.000,,2024-07-29 14:30:49.847 -0300,,-,,,,,34489010000154,MICHELS COMERCIO DE ALIMENTOS DEFUMADOS E DERIVADOS EIRELI,Gerador,Indaial,SC,,,,,,2024
240228,DMR Mensal RSU,2023-06-01 00:00:00.000,2023-06-30 00:00:00.000,,2024-07-26 14:08:02.549 -0300,,-,,,,,41663008000115,PARADOR ADMINISTRACAO DE HOTEIS LTDA,Gerador,Indaial,SC,,,,,,2024
239243,DMR Mensal RSU,2023-06-01 00:00:00.000,2023-06-30 00:00:00.000,2022-11-22 00:00:00.000,2024-07-25 08:51:28.088 -0300,,-,,,,,30810789000107,FENIX PALETES E MADEIRAS LTDA,Gerador/Transportador,Ascurra,SC,,,,,,2024
237089,DMR Mensal RSU,2022-01-01 00:00:00.000,2022-01-31 00:00:00.000,,2024-07-16 13:24:44.140 -0300,,-,,,,,8186481000183,SERRALHERIA DECOFER LTDA ,Gerador,Rodeio,SC,,,,,,2024
239893,DMR Mensal RSU,2022-04-01 00:00:00.000,2022-04-30 00:00:00.000,,2024-07-26 09:53:09.209 -0300,,-,,,,,79249942000320,Petro Posto União LTDA ,Gerador,Pomerode,SC,,,,,,2024
236077,DMR Mensal RSU,2023-07-01 00:00:00.000,2023-07-31 00:00:00.000,2026-07-12 00:00:00.000,2024-07-12 16:46:16.036 -0300,,-,,,,,29201706000101,BG Metais LTDA ME,Gerador/Transportador/Destinador,Rodeio,SC,,,,,,2024
240044,DMR Mensal RSU,2022-03-01 00:00:00.000,2022-03-31 00:00:00.000,,2024-07-26 13:11:37.351 -0300,,-,,,,,79249942000168,PETRO POSTO UNIAO LTDA,Gerador,Pomerode,SC,,,,,,2024
239498,DMR Mensal RSU,2023-08-01 00:00:00.000,2023-08-31 00:00:00.000,,2024-07-25 14:36:22.030 -0300,,-,,,,,85208924000130,HORÁCIO LUIZ KIENEN,Gerador,Rio dos Cedros,SC,,,,,,2024
235912,DMR Mensal RSU,2022-11-01 00:00:00.000,2022-11-30 00:00:00.000,2027-11-09 00:00:00.000,2024-07-12 15:28:34.580 -0300,,-,,,,,4533855000139,Artesanato de Vime Busarello Ltda. EPP,Gerador,Rio dos Cedros,SC,,,,,,2024
242287,DMR Mensal RSU,2022-06-01 00:00:00.000,2022-06-30 00:00:00.000,,2024-08-01 15:53:22.252 -0300,,-,,,,,5275533000108,MARILDE FORMIGARI DEMARCH,Gerador,Rio dos Cedros,SC,,,,,,2024
239022,DMR Mensal RSU,2022-06-01 00:00:00.000,2022-06-30 00:00:00.000,,2024-07-24 14:59:03.212 -0300,,-,,,,,7564353000163,RB RECAPAGENS BLUMENAU LTDA,Gerador,Blumenau,SC,,,,,,2024
239424,DMR Mensal RSU,2024-01-01 00:00:00.000,2024-01-31 00:00:00.000,,2024-07-25 11:00:28.573 -0300,,-,,,,,2781476000132,MARTINI COMERCIO COMBUSTIVEL LTDA,Gerador,Blumenau,SC,,,,,,2024
240628,DMR Mensal RSU,2022-07-01 00:00:00.000,2022-07-31 00:00:00.000,,2024-07-29 08:56:58.934 -0300,,-,,,,,23303577000178,OH8 Comunicação Visual EIRELI ,Gerador,Timbó,SC,,,,,,2024
239898,DMR Mensal RSU,2022-07-01 00:00:00.000,2022-07-31 00:00:00.000,,2024-07-26 09:57:14.096 -0300,,-,,,,,79249942000320,Petro Posto União LTDA ,Gerador,Pomerode,SC,,,,,,2024
242631,DMR Mensal RSU,2023-10-01 00:00:00.000,2023-10-31 00:00:00.000,,2024-08-02 16:29:23.923 -0300,,-,,,,,86377470000518,TERCILIO MARCHETTI INDUSTRIA E COMERCIO DE AUTOPEÇAS LTDA,Gerador/Transportador,Rio dos Cedros,SC,,,,,,2024
238593,DMR Mensal RSU,2023-07-01 00:00:00.000,2023-07-31 00:00:00.000,2024-12-17 00:00:00.000,2024-07-22 17:03:37.673 -0300,,-,,,,,85395259000131,Giro Textil Ltda ,Gerador/Transportador/Destinador,Indaial,SC,,,,,,2024
242624,DMR Mensal RSU,2023-03-01 00:00:00.000,2023-03-31 00:00:00.000,,2024-08-02 16:26:31.599 -0300,,-,,,,,86377470000518,TERCILIO MARCHETTI INDUSTRIA E COMERCIO DE AUTOPEÇAS LTDA,Gerador/Transportador,Rio dos Cedros,SC,,,,,,2024
235902,DMR Mensal RSU,2022-02-01 00:00:00.000,2022-02-28 00:00:00.000,2027-11-09 00:00:00.000,2024-07-12 15:23:55.030 -0300,,-,,,,,4533855000139,Artesanato de Vime Busarello Ltda. EPP,Gerador,Rio dos Cedros,SC,,,,,,2024
241225,DMR Mensal RSU,2022-05-01 00:00:00.000,2022-05-31 00:00:00.000,,2024-07-29 15:30:42.941 -0300,,-,,,,,75364802000180,MERCADO MENGARDA LTDA,Gerador,Rio dos Cedros,SC,,,,,,2024
240773,DMR Mensal RSU,2022-11-01 00:00:00.000,2022-11-30 00:00:00.000,,2024-07-29 09:48:10.970 -0300,,-,,,,,13261453000113,Oficina e Manutenção Lenzi EIRELI-ME,Gerador,Benedito Novo,SC,,,,,,2024
236952,DMR Mensal RSU,2023-09-01 00:00:00.000,2023-09-30 00:00:00.000,,2024-07-16 11:04:39.091 -0300,,-,,,,,27451810000110,Serraria Artur Panini EIRELI ME,Gerador/Transportador/Destinador,Rio dos Cedros,SC,,,,,,2024
235794,DMR Mensal RSU,2023-10-01 00:00:00.000,2023-10-31 00:00:00.000,,2024-07-12 14:17:16.631 -0300,,-,,,,,81811044000101,VOLNEI LUIZ DALFOVO,Gerador,Ascurra,SC,,,,,,2024
243562,DMR Mensal RSU,2023-06-01 00:00:00.000,2023-06-30 00:00:00.000,2028-04-10 00:00:00.000,2024-08-07 11:48:20.170 -0300,,-,,,,,3267260000116,Malharia LMC LTDA ,Gerador/Transportador,Rio dos Cedros,SC,,,,,,2024
237078,DMR Mensal RSU,2022-02-01 00:00:00.000,2022-02-28 00:00:00.000,2025-05-13 00:00:00.000,2024-07-16 13:18:46.607 -0300,,-,,,,,2631931000113,ARTEFATOS DE CIMENTO ARTERIO LTDA,Gerador/Transportador/Destinador,Rio dos Cedros,SC,,,,,,2024
241216,DMR Mensal RSU,2022-01-01 00:00:00.000,2022-01-31 00:00:00.000,,2024-07-29 15:27:17.970 -0300,,-,,,,,75364802000180,MERCADO MENGARDA LTDA,Gerador,Rio dos Cedros,SC,,,,,,2024
237770,DMR Mensal RSU,2023-08-01 00:00:00.000,2023-08-31 00:00:00.000,,2024-07-17 14:43:24.774 -0300,,-,,,,,82989096000127,Recauchutadora de Pneus Neri LTDA,Destinador/Transportador/Gerador,Rio dos Cedros,SC,,,,,,2024
236243,DMR Mensal RSU,2022-04-01 00:00:00.000,2022-04-30 00:00:00.000,2024-01-15 00:00:00.000,2024-07-15 08:39:18.834 -0300,,-,,,,,2280937000193,C.D. FERRAMENTAS DE PERFURACAO LTDA,Gerador,Indaial,SC,,,,,,2024
240718,DMR Mensal RSU,2024-04-01 00:00:00.000,2024-04-30 00:00:00.000,2026-05-31 00:00:00.000,2024-07-29 09:28:01.965 -0300,,-,,,,,76573831000114,Industria de Madeira Rio Ada Ltda ,Gerador,Rio dos Cedros,SC,,,,,,2024
230935,DMR Mensal RSU,2024-02-01 00:00:00.000,2024-02-29 00:00:00.000,,2024-05-27 09:34:52.598 -0300,,-,,,,,12416845000141,Poiato Recicla LTDA - ME,Destinador,Votorantim,SP,,,,,,2024
239889,DMR Mensal RSU,2022-01-01 00:00:00.000,2022-01-31 00:00:00.000,,2024-07-26 09:51:04.671 -0300,,-,,,,,79249942000320,Petro Posto União LTDA ,Gerador,Pomerode,SC,,,,,,2024
236963,DMR Mensal RSU,2024-03-01 00:00:00.000,2024-03-31 00:00:00.000,,2024-07-16 11:07:09.222 -0300,,-,,,,,27451810000110,Serraria Artur Panini EIRELI ME,Gerador/Transportador/Destinador,Rio dos Cedros,SC,,,,,,2024
