declaracao_codigo,declaracao_descricao,declaracao_data_inicial,declaracao_data_final,declaracao_data_validade,declaracao_data_envio,declaracao_item_codigo,declaracao_item_residuo,declaracao_item_residuo_classe,declaracao_tipo_tecnogologia_destinacao,declaracao_item_quantidade,declaracao_item_quantidade_unidade,declaracao_pessoa_cnpj,declaracao_pessoa_nome,declaracao_pessoa_tipo,declaracao_municipio,declaracao_estado,declaracao_item_pessoa_cnpj,declaracao_item_pessoa_nome,declaracao_item_pessoa_tipo,declaracao_item_municipio,declaracao_item_estado,ano
244944,DMR Mensal RSU,2024-05-01 00:00:00.000,2024-05-31 00:00:00.000,,2024-08-13 14:44:44.509 -0300,3614794.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,1332.63,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2024
244944,DMR Mensal RSU,2024-05-01 00:00:00.000,2024-05-31 00:00:00.000,,2024-08-13 14:44:44.509 -0300,3614793.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,30.51,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2024
244944,DMR Mensal RSU,2024-05-01 00:00:00.000,2024-05-31 00:00:00.000,,2024-08-13 14:44:44.509 -0300,3614792.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,1032.59,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2024
244944,DMR Mensal RSU,2024-05-01 00:00:00.000,2024-05-31 00:00:00.000,,2024-08-13 14:44:44.509 -0300,3614791.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,191.55,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2024
244944,DMR Mensal RSU,2024-05-01 00:00:00.000,2024-05-31 00:00:00.000,,2024-08-13 14:44:44.509 -0300,3614790.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,38.02,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2024
244944,DMR Mensal RSU,2024-05-01 00:00:00.000,2024-05-31 00:00:00.000,,2024-08-13 14:44:44.509 -0300,3614789.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,30.62,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2024
244944,DMR Mensal RSU,2024-05-01 00:00:00.000,2024-05-31 00:00:00.000,,2024-08-13 14:44:44.509 -0300,3614788.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,174.32,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2024
244937,DMR Mensal RSU,2024-06-01 00:00:00.000,2024-06-30 00:00:00.000,,2024-08-13 15:19:13.680 -0300,3614852.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,29.28,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2024
244937,DMR Mensal RSU,2024-06-01 00:00:00.000,2024-06-30 00:00:00.000,,2024-08-13 15:19:13.680 -0300,3614851.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,1219.29,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2024
244937,DMR Mensal RSU,2024-06-01 00:00:00.000,2024-06-30 00:00:00.000,,2024-08-13 15:19:13.680 -0300,3614850.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,76.96,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2024
244937,DMR Mensal RSU,2024-06-01 00:00:00.000,2024-06-30 00:00:00.000,,2024-08-13 15:19:13.680 -0300,3614849.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,6182.31,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2024
244937,DMR Mensal RSU,2024-06-01 00:00:00.000,2024-06-30 00:00:00.000,,2024-08-13 15:19:13.680 -0300,3614848.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,1929.3,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2024
244937,DMR Mensal RSU,2024-06-01 00:00:00.000,2024-06-30 00:00:00.000,,2024-08-13 15:19:13.680 -0300,3614847.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,75.65,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2024
244937,DMR Mensal RSU,2024-06-01 00:00:00.000,2024-06-30 00:00:00.000,,2024-08-13 15:19:13.680 -0300,3614846.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,100.03,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2024
244937,DMR Mensal RSU,2024-06-01 00:00:00.000,2024-06-30 00:00:00.000,,2024-08-13 15:19:13.680 -0300,3614845.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,134.87,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2024
244937,DMR Mensal RSU,2024-06-01 00:00:00.000,2024-06-30 00:00:00.000,,2024-08-13 15:19:13.680 -0300,3614844.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,6354.1,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2024
244937,DMR Mensal RSU,2024-06-01 00:00:00.000,2024-06-30 00:00:00.000,,2024-08-13 15:19:13.680 -0300,3614843.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,2544.85,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2024
244937,DMR Mensal RSU,2024-06-01 00:00:00.000,2024-06-30 00:00:00.000,,2024-08-13 15:19:13.680 -0300,3614835.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,18480.15,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2024
244937,DMR Mensal RSU,2024-06-01 00:00:00.000,2024-06-30 00:00:00.000,,2024-08-13 15:19:13.680 -0300,3614836.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,2548.86,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2024
244937,DMR Mensal RSU,2024-06-01 00:00:00.000,2024-06-30 00:00:00.000,,2024-08-13 15:19:13.680 -0300,3614837.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,569.95,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2024
244937,DMR Mensal RSU,2024-06-01 00:00:00.000,2024-06-30 00:00:00.000,,2024-08-13 15:19:13.680 -0300,3614838.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,19.41,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2024
244937,DMR Mensal RSU,2024-06-01 00:00:00.000,2024-06-30 00:00:00.000,,2024-08-13 15:19:13.680 -0300,3614839.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,191.17,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2024
244937,DMR Mensal RSU,2024-06-01 00:00:00.000,2024-06-30 00:00:00.000,,2024-08-13 15:19:13.680 -0300,3614840.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,518.18,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2024
244937,DMR Mensal RSU,2024-06-01 00:00:00.000,2024-06-30 00:00:00.000,,2024-08-13 15:19:13.680 -0300,3614841.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,918.29,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2024
244937,DMR Mensal RSU,2024-06-01 00:00:00.000,2024-06-30 00:00:00.000,,2024-08-13 15:19:13.680 -0300,3614842.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,911.27,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2024
244937,DMR Mensal RSU,2024-06-01 00:00:00.000,2024-06-30 00:00:00.000,,2024-08-13 15:19:13.680 -0300,3614857.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,190.34,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2024
244937,DMR Mensal RSU,2024-06-01 00:00:00.000,2024-06-30 00:00:00.000,,2024-08-13 15:19:13.680 -0300,3614856.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,32.79,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2024
244937,DMR Mensal RSU,2024-06-01 00:00:00.000,2024-06-30 00:00:00.000,,2024-08-13 15:19:13.680 -0300,3614855.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,29.14,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2024
244937,DMR Mensal RSU,2024-06-01 00:00:00.000,2024-06-30 00:00:00.000,,2024-08-13 15:19:13.680 -0300,3614854.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,138.16,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2024
244937,DMR Mensal RSU,2024-06-01 00:00:00.000,2024-06-30 00:00:00.000,,2024-08-13 15:19:13.680 -0300,3614853.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,926.69,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2024
245070,DMR Mensal RSU,2023-01-01 00:00:00.000,2023-01-31 00:00:00.000,,2024-08-14 10:55:27.146 -0300,3615241.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,2641.6,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2024
245070,DMR Mensal RSU,2023-01-01 00:00:00.000,2023-01-31 00:00:00.000,,2024-08-14 10:55:27.146 -0300,3615240.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,21890.39,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2024
245051,DMR Mensal RSU,2024-07-01 00:00:00.000,2024-07-31 00:00:00.000,,2024-08-14 09:52:57.436 -0300,3615212.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,533.46,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2024
245051,DMR Mensal RSU,2024-07-01 00:00:00.000,2024-07-31 00:00:00.000,,2024-08-14 09:52:57.436 -0300,3615211.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,869.13,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2024
245051,DMR Mensal RSU,2024-07-01 00:00:00.000,2024-07-31 00:00:00.000,,2024-08-14 09:52:57.436 -0300,3615210.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,927.66,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2024
245051,DMR Mensal RSU,2024-07-01 00:00:00.000,2024-07-31 00:00:00.000,,2024-08-14 09:52:57.436 -0300,3615209.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,2610.49,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2024
245051,DMR Mensal RSU,2024-07-01 00:00:00.000,2024-07-31 00:00:00.000,,2024-08-14 09:52:57.436 -0300,3615208.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,6714.28,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2024
245051,DMR Mensal RSU,2024-07-01 00:00:00.000,2024-07-31 00:00:00.000,,2024-08-14 09:52:57.436 -0300,3615207.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,139.97,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2024
245051,DMR Mensal RSU,2024-07-01 00:00:00.000,2024-07-31 00:00:00.000,,2024-08-14 09:52:57.436 -0300,3615206.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,117.32,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2024
245051,DMR Mensal RSU,2024-07-01 00:00:00.000,2024-07-31 00:00:00.000,,2024-08-14 09:52:57.436 -0300,3615205.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,78.56,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2024
245051,DMR Mensal RSU,2024-07-01 00:00:00.000,2024-07-31 00:00:00.000,,2024-08-14 09:52:57.436 -0300,3615204.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,2038.02,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2024
245051,DMR Mensal RSU,2024-07-01 00:00:00.000,2024-07-31 00:00:00.000,,2024-08-14 09:52:57.436 -0300,3615203.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,6634.69,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2024
245051,DMR Mensal RSU,2024-07-01 00:00:00.000,2024-07-31 00:00:00.000,,2024-08-14 09:52:57.436 -0300,3615202.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,92.32,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2024
245051,DMR Mensal RSU,2024-07-01 00:00:00.000,2024-07-31 00:00:00.000,,2024-08-14 09:52:57.436 -0300,3615201.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,1293.31,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2024
245051,DMR Mensal RSU,2024-07-01 00:00:00.000,2024-07-31 00:00:00.000,,2024-08-14 09:52:57.436 -0300,3615200.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,31.75,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2024
245051,DMR Mensal RSU,2024-07-01 00:00:00.000,2024-07-31 00:00:00.000,,2024-08-14 09:52:57.436 -0300,3615199.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,943.72,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2024
245051,DMR Mensal RSU,2024-07-01 00:00:00.000,2024-07-31 00:00:00.000,,2024-08-14 09:52:57.436 -0300,3615198.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,193.15,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2024
245051,DMR Mensal RSU,2024-07-01 00:00:00.000,2024-07-31 00:00:00.000,,2024-08-14 09:52:57.436 -0300,3615197.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,28.49,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2024
245051,DMR Mensal RSU,2024-07-01 00:00:00.000,2024-07-31 00:00:00.000,,2024-08-14 09:52:57.436 -0300,3615196.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,36.23,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2024
245051,DMR Mensal RSU,2024-07-01 00:00:00.000,2024-07-31 00:00:00.000,,2024-08-14 09:52:57.436 -0300,3615195.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,194.06,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2024
245051,DMR Mensal RSU,2024-07-01 00:00:00.000,2024-07-31 00:00:00.000,,2024-08-14 09:52:57.436 -0300,3615217.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,18265.93,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2024
245051,DMR Mensal RSU,2024-07-01 00:00:00.000,2024-07-31 00:00:00.000,,2024-08-14 09:52:57.436 -0300,3615216.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,2571.32,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2024
245051,DMR Mensal RSU,2024-07-01 00:00:00.000,2024-07-31 00:00:00.000,,2024-08-14 09:52:57.436 -0300,3615215.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,622.78,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2024
245051,DMR Mensal RSU,2024-07-01 00:00:00.000,2024-07-31 00:00:00.000,,2024-08-14 09:52:57.436 -0300,3615214.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,22.0,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2024
245051,DMR Mensal RSU,2024-07-01 00:00:00.000,2024-07-31 00:00:00.000,,2024-08-14 09:52:57.436 -0300,3615213.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,211.91,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2024
245070,DMR Mensal RSU,2023-01-01 00:00:00.000,2023-01-31 00:00:00.000,,2024-08-14 10:55:27.146 -0300,3615262.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,163.6,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2024
245070,DMR Mensal RSU,2023-01-01 00:00:00.000,2023-01-31 00:00:00.000,,2024-08-14 10:55:27.146 -0300,3615261.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,26.35,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2024
245070,DMR Mensal RSU,2023-01-01 00:00:00.000,2023-01-31 00:00:00.000,,2024-08-14 10:55:27.146 -0300,3615260.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,42.77,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2024
245070,DMR Mensal RSU,2023-01-01 00:00:00.000,2023-01-31 00:00:00.000,,2024-08-14 10:55:27.146 -0300,3615259.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,214.11,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2024
245070,DMR Mensal RSU,2023-01-01 00:00:00.000,2023-01-31 00:00:00.000,,2024-08-14 10:55:27.146 -0300,3615258.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,1314.26,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2024
245070,DMR Mensal RSU,2023-01-01 00:00:00.000,2023-01-31 00:00:00.000,,2024-08-14 10:55:27.146 -0300,3615257.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,37.8,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2024
245070,DMR Mensal RSU,2023-01-01 00:00:00.000,2023-01-31 00:00:00.000,,2024-08-14 10:55:27.146 -0300,3615256.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,1172.64,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2024
245070,DMR Mensal RSU,2023-01-01 00:00:00.000,2023-01-31 00:00:00.000,,2024-08-14 10:55:27.146 -0300,3615255.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,80.19,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2024
245070,DMR Mensal RSU,2023-01-01 00:00:00.000,2023-01-31 00:00:00.000,,2024-08-14 10:55:27.146 -0300,3615254.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,7607.15,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2024
245070,DMR Mensal RSU,2023-01-01 00:00:00.000,2023-01-31 00:00:00.000,,2024-08-14 10:55:27.146 -0300,3615253.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,1973.26,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2024
245070,DMR Mensal RSU,2023-01-01 00:00:00.000,2023-01-31 00:00:00.000,,2024-08-14 10:55:27.146 -0300,3615252.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,33.24,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2024
245070,DMR Mensal RSU,2023-01-01 00:00:00.000,2023-01-31 00:00:00.000,,2024-08-14 10:55:27.146 -0300,3615251.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,113.76,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2024
